Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,Session
222,,2025-01-10 07:45:00,,,,-1.0,1.0,41.25,41.25,4.04,37.21,8.25,41.25,37.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
224,,2025-01-10 08:45:00,,,,1.0,1.0,210.0,210.0,4.04,205.96,42.0,210.0,205.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(210.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
226,,2025-01-10 09:15:00,,,,-1.0,1.0,43.75,43.75,4.04,39.71,8.75,43.75,39.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(57.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
228,,2025-01-10 13:30:00,,,,1.0,1.0,78.75,78.75,4.04,74.71,15.75,78.75,74.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
230,,2025-01-12 18:00:00,,,,1.0,1.0,106.25,106.25,4.04,102.21,21.25,106.25,102.21,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
232,,2025-01-13 07:45:00,,,,-1.0,1.0,16.25,16.25,4.04,12.21,3.25,16.25,12.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(91.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
234,,2025-01-14 07:00:00,,,,1.0,1.0,-320.0,-320.0,4.04,-324.04,-64.0,-320.0,-324.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
236,,2025-01-14 08:45:00,,,,-1.0,1.0,18.75,18.75,4.04,14.71,3.75,18.75,14.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(108.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
238,,2025-01-14 12:00:00,,,,1.0,1.0,251.25,251.25,4.04,247.21,50.25,251.25,247.21,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
240,,2025-01-14 16:15:00,,,,1.0,1.0,-100.0,-100.0,4.04,-104.04,-20.0,-100.0,-104.04,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
242,,2025-01-15 09:30:00,,,,1.0,1.0,-397.5,-397.5,4.04,-401.54,-79.5,-397.5,-401.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
244,,2025-01-15 11:45:00,,,,-1.0,1.0,-31.25,-31.25,4.04,-35.29,-6.25,-31.25,-35.29,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
246,,2025-01-15 14:30:00,,,,-1.0,1.0,67.5,67.5,4.04,63.46,13.5,67.5,63.46,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
248,,2025-01-16 04:45:00,,,,1.0,1.0,62.5,62.5,4.04,58.46,12.5,62.5,58.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(62.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
250,,2025-01-16 05:30:00,,,,-1.0,1.0,48.75,48.75,4.04,44.71,9.75,48.75,44.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
252,,2025-01-16 07:30:00,,,,1.0,1.0,53.75,53.75,4.04,49.71,10.75,53.75,49.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
254,,2025-01-17 03:30:00,,,,-1.0,1.0,-61.25,-61.25,4.04,-65.29,-12.25,-61.25,-65.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
256,,2025-01-20 07:15:00,,,,1.0,1.0,-235.0,-235.0,4.04,-239.04,-47.0,-235.0,-239.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
258,,2025-01-20 08:45:00,,,,-1.0,1.0,65.0,65.0,4.04,60.96,13.0,65.0,60.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(107.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
260,,2025-01-20 09:30:00,,,,1.0,1.0,-92.5,-92.5,4.04,-96.54,-18.5,-92.5,-96.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
262,,2025-01-21 03:15:00,,,,-1.0,1.0,-95.0,-95.0,4.04,-99.04,-19.0,-95.0,-99.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
264,,2025-01-21 09:30:00,,,,1.0,1.0,-96.25,-96.25,4.04,-100.29,-19.25,-96.25,-100.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
266,,2025-01-21 13:30:00,,,,-1.0,1.0,112.5,112.5,4.04,108.46,22.5,112.5,108.46,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
268,,2025-01-21 16:15:00,,,,-1.0,1.0,41.25,41.25,4.04,37.21,8.25,41.25,37.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
270,,2025-01-22 09:30:00,,,,1.0,1.0,-63.75,-63.75,4.04,-67.79,-12.75,-63.75,-67.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
272,,2025-01-22 14:15:00,,,,-1.0,1.0,48.75,48.75,4.04,44.71,9.75,48.75,44.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
274,,2025-01-22 16:00:00,,,,-1.0,1.0,-35.0,-35.0,4.04,-39.04,-7.0,-35.0,-39.04,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
276,,2025-01-23 07:30:00,,,,-1.0,1.0,47.5,47.5,4.04,43.46,9.5,47.5,43.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
278,,2025-01-23 09:30:00,,,,1.0,1.0,-3.75,-3.75,4.04,-7.79,-0.75,-3.75,-7.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
280,,2025-01-23 11:30:00,,,,-1.0,1.0,78.75,78.75,4.04,74.71,15.75,78.75,74.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
282,,2025-01-23 16:00:00,,,,-1.0,1.0,36.25,36.25,4.04,32.21,7.25,36.25,32.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
284,,2025-01-24 08:00:00,,,,-1.0,1.0,8.75,8.75,4.04,4.71,1.75,8.75,4.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
286,,2025-01-24 08:45:00,,,,1.0,1.0,23.75,23.75,4.04,19.71,4.75,23.75,19.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
288,,2025-01-24 09:30:00,,,,-1.0,1.0,53.75,53.75,4.04,49.71,10.75,53.75,49.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
290,,2025-01-24 13:00:00,,,,1.0,1.0,60.0,60.0,4.04,55.96,12.0,60.0,55.96,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
292,,2025-01-27 06:00:00,,,,-1.0,1.0,-285.0,-285.0,4.04,-289.04,-57.0,-285.0,-289.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(-41.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
294,,2025-01-27 06:30:00,,,,1.0,1.0,-30.0,-30.0,4.04,-34.04,-6.0,-30.0,-34.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
296,,2025-01-27 07:15:00,,,,-1.0,1.0,73.75,73.75,4.04,69.71,14.75,73.75,69.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(61.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
298,,2025-01-27 09:15:00,,,,1.0,1.0,-28.75,-28.75,4.04,-32.79,-5.75,-28.75,-32.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
300,,2025-01-27 09:30:00,,,,-1.0,1.0,-8.75,-8.75,4.04,-12.79,-1.75,-8.75,-12.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
302,,2025-01-28 07:00:00,,,,1.0,1.0,-308.75,-308.75,4.04,-312.79,-61.75,-308.75,-312.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(56.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
304,,2025-01-28 08:15:00,,,,-1.0,1.0,0.0,0.0,4.04,-4.04,0.0,0.0,-4.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(53.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
306,,2025-01-28 08:45:00,,,,1.0,1.0,33.75,33.75,4.04,29.71,6.75,33.75,29.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(90.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
308,,2025-01-28 13:30:00,,,,-1.0,1.0,228.75,228.75,4.04,224.71,45.75,228.75,224.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
310,,2025-01-28 15:00:00,,,,-1.0,1.0,58.75,58.75,4.04,54.71,11.75,58.75,54.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
312,,2025-01-29 05:30:00,,,,1.0,1.0,33.75,33.75,4.04,29.71,6.75,33.75,29.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
314,,2025-01-29 06:45:00,,,,-1.0,1.0,25.0,25.0,4.04,20.96,5.0,25.0,20.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
316,,2025-01-29 07:30:00,,,,1.0,1.0,25.0,25.0,4.04,20.96,5.0,25.0,20.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
318,,2025-01-29 09:30:00,,,,-1.0,1.0,-55.0,-55.0,4.04,-59.04,-11.0,-55.0,-59.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
320,,2025-01-29 13:15:00,,,,1.0,1.0,143.75,143.75,4.04,139.71,28.75,143.75,139.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
322,,2025-01-30 05:00:00,,,,1.0,1.0,25.0,25.0,4.04,20.96,5.0,25.0,20.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(55.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
324,,2025-01-30 10:15:00,,,,-1.0,1.0,-37.5,-37.5,4.04,-41.54,-7.5,-37.5,-41.54,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
326,,2025-01-30 14:00:00,,,,1.0,1.0,-120.0,-120.0,4.04,-124.04,-24.0,-120.0,-124.04,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Opposing),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
328,,2025-01-31 09:15:00,,,,1.0,1.0,35.0,35.0,4.04,30.96,7.0,35.0,30.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
330,,2025-01-31 10:45:00,,,,-1.0,1.0,108.75,108.75,4.04,104.71,21.75,108.75,104.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
332,,2025-01-31 14:15:00,,,,1.0,1.0,98.75,98.75,4.04,94.71,19.75,98.75,94.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
334,,2025-02-03 03:30:00,,,,1.0,1.0,-28.75,-28.75,4.04,-32.79,-5.75,-28.75,-32.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(-28.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
336,,2025-02-03 04:00:00,,,,-1.0,1.0,6.25,6.25,4.04,2.21,1.25,6.25,2.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
338,,2025-02-03 07:00:00,,,,1.0,1.0,20.0,20.0,4.04,15.96,4.0,20.0,15.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(52.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
340,,2025-02-03 08:15:00,,,,-1.0,1.0,7.5,7.5,4.04,3.46,1.5,7.5,3.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
342,,2025-02-03 10:30:00,,,,1.0,1.0,0.0,0.0,4.04,-4.04,0.0,0.0,-4.04,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
344,,2025-02-03 14:30:00,,,,-1.0,1.0,127.5,127.5,4.04,123.46,25.5,127.5,123.46,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
346,,2025-02-04 04:15:00,,,,-1.0,1.0,-2.5,-2.5,4.04,-6.54,-0.5,-2.5,-6.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(62.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
348,,2025-02-04 04:45:00,,,,1.0,1.0,20.0,20.0,4.04,15.96,4.0,20.0,15.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
350,,2025-02-04 06:45:00,,,,-1.0,1.0,41.25,41.25,4.04,37.21,8.25,41.25,37.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
352,,2025-02-04 09:30:00,,,,1.0,1.0,-43.75,-43.75,4.04,-47.79,-8.75,-43.75,-47.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
354,,2025-02-04 10:15:00,,,,-1.0,1.0,116.25,116.25,4.04,112.21,23.25,116.25,112.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
356,,2025-02-04 16:15:00,,,,-1.0,1.0,-28.75,-28.75,4.04,-32.79,-5.75,-28.75,-32.79,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
358,,2025-02-05 06:15:00,,,,-1.0,1.0,35.0,35.0,4.04,30.96,7.0,35.0,30.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(53.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
360,,2025-02-05 09:30:00,,,,1.0,1.0,-91.25,-91.25,4.04,-95.29,-18.25,-91.25,-95.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
362,,2025-02-05 13:45:00,,,,-1.0,1.0,137.5,137.5,4.04,133.46,27.5,137.5,133.46,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
364,,2025-02-06 06:00:00,,,,1.0,1.0,42.5,42.5,4.04,38.46,8.5,42.5,38.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
366,,2025-02-06 08:00:00,,,,-1.0,1.0,13.75,13.75,4.04,9.71,2.75,13.75,9.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(52.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
368,,2025-02-06 13:15:00,,,,1.0,1.0,-31.25,-31.25,4.04,-35.29,-6.25,-31.25,-35.29,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
370,,2025-02-06 14:45:00,,,,1.0,1.0,48.75,48.75,4.04,44.71,9.75,48.75,44.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
372,,2025-02-07 09:30:00,,,,1.0,1.0,-30.0,-30.0,4.04,-34.04,-6.0,-30.0,-34.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
374,,2025-02-07 10:15:00,,,,-1.0,1.0,-28.75,-28.75,4.04,-32.79,-5.75,-28.75,-32.79,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
376,,2025-02-07 15:30:00,,,,1.0,1.0,107.5,107.5,4.04,103.46,21.5,107.5,103.46,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
378,,2025-02-11 04:30:00,,,,1.0,1.0,-15.0,-15.0,4.04,-19.04,-3.0,-15.0,-19.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
380,,2025-02-11 08:00:00,,,,-1.0,1.0,15.0,15.0,4.04,10.96,3.0,15.0,10.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
382,,2025-02-11 08:30:00,,,,1.0,1.0,32.5,32.5,4.04,28.46,6.5,32.5,28.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
384,,2025-02-11 18:00:00,,,,-1.0,1.0,121.25,121.25,4.04,117.21,24.25,121.25,117.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
386,,2025-02-12 07:30:00,,,,-1.0,1.0,38.75,38.75,4.04,34.71,7.75,38.75,34.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
388,,2025-02-12 08:45:00,,,,1.0,1.0,287.5,287.5,4.04,283.46,57.5,287.5,283.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(313.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
390,,2025-02-12 09:15:00,,,,-1.0,1.0,-23.75,-23.75,4.04,-27.79,-4.75,-23.75,-27.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(-27.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
392,,2025-02-13 03:15:00,,,,1.0,1.0,-227.5,-227.5,4.04,-231.54,-45.5,-227.5,-231.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
394,,2025-02-13 04:45:00,,,,-1.0,1.0,-7.5,-7.5,4.04,-11.54,-1.5,-7.5,-11.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(56.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
396,,2025-02-13 07:15:00,,,,1.0,1.0,18.75,18.75,4.04,14.71,3.75,18.75,14.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
398,,2025-02-13 08:45:00,,,,-1.0,1.0,83.75,83.75,4.04,79.71,16.75,83.75,79.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
400,,2025-02-13 09:30:00,,,,1.0,1.0,-3.75,-3.75,4.04,-7.79,-0.75,-3.75,-7.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
402,,2025-02-13 10:45:00,,,,-1.0,1.0,133.75,133.75,4.04,129.71,26.75,133.75,129.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
404,,2025-02-13 14:15:00,,,,-1.0,1.0,75.0,75.0,4.04,70.96,15.0,75.0,70.96,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
406,,2025-02-14 10:45:00,,,,-1.0,1.0,-27.5,-27.5,4.04,-31.54,-5.5,-27.5,-31.54,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
408,,2025-02-14 14:00:00,,,,1.0,1.0,-57.5,-57.5,4.04,-61.54,-11.5,-57.5,-61.54,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
410,,2025-02-14 14:45:00,,,,-1.0,1.0,-37.5,-37.5,4.04,-41.54,-7.5,-37.5,-41.54,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
412,,2025-02-16 18:00:00,,,,1.0,1.0,-8.75,-8.75,4.04,-12.79,-1.75,-8.75,-12.79,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
414,,2025-02-17 05:45:00,,,,-1.0,1.0,20.0,20.0,4.04,15.96,4.0,20.0,15.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
416,,2025-02-18 14:15:00,,,,1.0,1.0,91.25,91.25,4.04,87.21,18.25,91.25,87.21,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
418,,2025-02-19 14:30:00,,,,-1.0,1.0,45.0,45.0,4.04,40.96,9.0,45.0,40.96,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
420,,2025-02-20 07:00:00,,,,1.0,1.0,20.0,20.0,4.04,15.96,4.0,20.0,15.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
422,,2025-02-21 03:45:00,,,,-1.0,1.0,-47.5,-47.5,4.04,-51.54,-9.5,-47.5,-51.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
424,,2025-02-21 10:30:00,,,,1.0,1.0,186.25,186.25,4.04,182.21,37.25,186.25,182.21,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
426,,2025-02-24 04:00:00,,,,-1.0,1.0,52.5,52.5,4.04,48.46,10.5,52.5,48.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(52.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
428,,2025-02-24 07:30:00,,,,1.0,1.0,2.5,2.5,4.04,-1.54,0.5,2.5,-1.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
430,,2025-02-24 08:45:00,,,,-1.0,1.0,23.75,23.75,4.04,19.71,4.75,23.75,19.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
432,,2025-02-24 09:30:00,,,,1.0,1.0,57.5,57.5,4.04,53.46,11.5,57.5,53.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
434,,2025-02-25 04:15:00,,,,-1.0,1.0,-256.25,-256.25,4.04,-260.29,-51.25,-256.25,-260.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(55.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
436,,2025-02-25 04:30:00,,,,1.0,1.0,18.75,18.75,4.04,14.71,3.75,18.75,14.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
438,,2025-02-25 06:45:00,,,,-1.0,1.0,16.25,16.25,4.04,12.21,3.25,16.25,12.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(87.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
440,,2025-02-25 10:15:00,,,,1.0,1.0,168.75,168.75,4.04,164.71,33.75,168.75,164.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
442,,2025-02-25 15:15:00,,,,1.0,1.0,-100.0,-100.0,4.04,-104.04,-20.0,-100.0,-104.04,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
444,,2025-02-26 09:15:00,,,,1.0,1.0,25.0,25.0,4.04,20.96,5.0,25.0,20.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(58.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
